"CCT","longitud","latitud","tipo","gob","nombre","alcaldia","cp"
"09DPR2851A","-99.07299722","19.302125","Primaria","Federal","Lic. Jose Angel Ceniceros","Iztapalapa","9790"
"09DPR2859T","-99.20873889","19.39454444","Primaria","Federal","Profra. Enriqueta Leon Gonzalez","Álvaro Obregón","1130"
"09DPR2861H","-99.00737222","19.19288889","Primaria","Federal","Sierra Leona","Milpa Alta","12600"
"09DPR2862G","-99.09406389","19.35967778","Primaria","Federal","Enrique Laubscher","Iztapalapa","9000"
"09DPR2864E","-99.10947778","19.34435","Primaria","Federal","Plan de San Luis","Iztapalapa","9800"
"09DPR2865D","-99.04185556","19.33492222","Primaria","Federal","Genoveva Cortes","Iztapalapa","9700"
"09DPR2870P","-99.10273889","19.24116944","Primaria","Federal","Margarita Magon de Flores","Xochimilco","16400"
"09DPR2871O","-99.12571111","19.33080833","Primaria","Federal","Ing. Jose Lopez Portillo Y Weber","Coyoacán","4430"
"09DPR2876J","-99.05619167","19.45256944","Primaria","Federal","Ermilo Abreu Gomez","Gustavo A. Madero","7990"
"09DPR2878H","-99.15099444","19.42999444","Primaria","Federal","Republica de Bolivia","Cuauhtémoc","6000"
"09DPR2879G","-99.11365833","19.38304444","Primaria","Federal","Jesus Mastache Roman","Iztacalco","8930"
"09DPR2882U","-99.16176944","19.47445","Primaria","Federal","Presidentes de Mexico","Azcapotzalco","2680"
"09DPR2883T","-99.05619167","19.45256944","Primaria","Federal","Ermilo Abreu Gomez","Gustavo A. Madero","7990"
